hsa:10721	ec:2.7.7.7
hsa:10841	ec:2.1.2.5
hsa:10841	ec:4.3.1.4
hsa:10941	ec:2.4.1.17
hsa:11101	ec:2.3.2.8
hsa:11181	ec:3.2.1.28
hsa:11201	ec:2.7.7.7
hsa:11221	ec:3.1.3.16
hsa:11221	ec:3.1.3.48
hsa:11202	ec:3.4.21.118
hsa:11282	ec:2.4.1.145
hsa:1361	ec:3.4.17.20
hsa:1371	ec:1.3.3.3
hsa:1591	ec:1.14.15.16
hsa:1581	ec:1.14.14.23
hsa:1511	ec:3.4.21.20
hsa:1551	ec:1.14.14.1
hsa:160851	ec:2.7.1.107
hsa:1841	ec:2.7.4.9
hsa:1891	ec:5.3.3.21
hsa:1801	ec:2.5.1.108
hsa:1892	ec:4.2.1.17
hsa:1852	ec:3.1.3.16
hsa:1852	ec:3.1.3.48
hsa:1991	ec:3.4.21.37
hsa:22921	ec:1.8.4.12
hsa:23031	ec:2.7.11.1
hsa:23171	ec:1.1.1.8
hsa:2651	ec:2.4.1.150
hsa:2671	ec:1.8.3.2
hsa:27102	ec:2.7.11.1
hsa:27231	ec:2.7.1.22
hsa:27231	ec:2.7.1.173
hsa:2821	ec:5.3.1.9
hsa:29101	ec:3.1.3.16
hsa:3001	ec:3.4.21.78
hsa:3081	ec:1.13.11.5
hsa:3101	ec:2.7.1.1
hsa:3141	ec:6.3.4.9
hsa:3141	ec:6.3.4.10
hsa:3141	ec:6.3.4.11
hsa:3141	ec:6.3.4.15
hsa:3162	ec:1.14.14.18
hsa:3163	ec:1.14.14.18
hsa:3145	ec:2.5.1.61
hsa:3155	ec:4.1.3.4
hsa:317781	ec:3.6.4.13
hsa:3251	ec:2.4.2.8
hsa:3421	ec:1.1.1.41
hsa:3551	ec:2.7.11.10
hsa:3611	ec:2.7.11.1
hsa:3631	ec:3.1.3.66
hsa:3791	ec:2.7.10.1
hsa:3991	ec:3.1.1.79
hsa:3981	ec:6.5.1.1
hsa:3931	ec:2.3.1.43
hsa:4321	ec:3.4.24.65
hsa:4351	ec:5.3.1.8
hsa:4311	ec:3.4.24.11
hsa:4342	ec:2.7.11.1
hsa:4312	ec:3.4.24.7
hsa:4751	ec:2.7.11.1
hsa:4722	ec:7.1.1.2
hsa:4722	ec:1.6.99.3
hsa:4752	ec:2.7.11.1
hsa:4831	ec:2.7.4.6
hsa:4881	ec:4.6.1.2
hsa:5071	ec:2.3.2.31
hsa:5091	ec:6.4.1.1
hsa:5051	ec:3.1.1.47
hsa:5161	ec:1.2.4.1
hsa:5141	ec:3.1.4.53
hsa:5151	ec:3.1.4.53
hsa:5162	ec:1.2.4.1
hsa:5122	ec:3.4.21.93
hsa:5152	ec:3.1.4.35
hsa:5142	ec:3.1.4.53
hsa:5291	ec:2.7.1.153
hsa:5261	ec:2.7.11.19
hsa:5211	ec:2.7.1.11
hsa:5222	ec:3.4.23.1
hsa:5232	ec:2.7.2.3
hsa:5292	ec:2.7.11.1
hsa:5293	ec:2.7.1.153
hsa:5243	ec:7.6.2.2
hsa:5213	ec:2.7.1.11
hsa:5223	ec:5.4.2.11
hsa:5331	ec:3.1.4.11
hsa:5351	ec:1.14.11.4
hsa:5321	ec:3.1.1.4
hsa:5431	ec:2.7.7.6
hsa:5481	ec:5.2.1.8
hsa:5471	ec:2.4.2.14
hsa:54961	ec:3.1.3.16
hsa:54961	ec:3.1.3.48
hsa:54981	ec:2.7.1.22
hsa:54981	ec:2.7.1.173
hsa:54941	ec:2.3.2.27
hsa:54901	ec:2.8.4.5
hsa:5501	ec:3.1.3.16
hsa:5591	ec:2.7.11.1
hsa:5531	ec:3.1.3.16
hsa:5581	ec:2.7.11.13
hsa:79001	ec:1.17.4.4
hsa:79071	ec:2.3.1.199
hsa:9781	ec:2.3.2.31
hsa:9891	ec:2.7.11.1
